region,quarter,year,quarter_num,cpi,policy_rate,population_change,sales_volume,unemployment_rate,building_starts,mortgage_rate,gdp_change,household_income,price_index
Innlandet,2006K2,2006,2,84.26666666666667,,-20,,3.8333333333333335,306,,-0.8,,67.7
Innlandet,2006K3,2006,3,84.3,,98,,3.4333333333333336,283,,2.0,,67.1
Innlandet,2006K4,2006,4,85.0,,120,,2.966666666666667,899,,3.6,,65.2
Innlandet,2007K1,2007,1,84.06666666666666,,-180,,2.8666666666666667,620,,2.4,,70.6
Innlandet,2007K2,2007,2,84.53333333333333,,164,,2.6,613,,2.6,,74.5
Innlandet,2007K3,2007,3,84.43333333333334,,644,,2.6666666666666665,500,,3.4,,73.5
Innlandet,2007K4,2007,4,86.16666666666667,,569,,2.6666666666666665,662,,3.6,,70.2
Innlandet,2008K1,2008,1,87.03333333333335,,244,0.0,2.6666666666666665,195,,-0.2,,73.2
Innlandet,2008K2,2008,2,87.26666666666667,,267,0.0,2.766666666666667,306,,4.4,,75.7
Innlandet,2008K3,2008,3,88.39999999999999,,631,0.0,3.0,290,,0.5,,72.9
Innlandet,2008K4,2008,4,89.23333333333333,,291,0.0,3.266666666666667,450,,-0.2,,68.3
Innlandet,2009K1,2009,1,89.16666666666667,,105,0.0,3.233333333333333,569,,1.7,,71.8
Innlandet,2009K2,2009,2,90.0,,520,0.0,3.5,215,,-4.3,,74.7
Innlandet,2009K3,2009,3,90.0,,572,0.0,3.4333333333333336,276,,-1.7,,75.3
Innlandet,2009K4,2009,4,90.5,,369,0.0,3.6333333333333333,360,,-2.6,,75.0
Innlandet,2010K1,2010,1,91.8,,299,0.0,4.033333333333333,210,,0.5,,78.6
Innlandet,2010K2,2010,2,92.33333333333333,,467,0.0,4.033333333333333,212,,2.8,,80.8
Innlandet,2010K3,2010,3,91.66666666666667,,696,0.0,3.8333333333333335,216,,-1.5,,79.6
Innlandet,2010K4,2010,4,92.56666666666666,,322,0.0,3.9,353,,1.3,,77.4
Innlandet,2011K1,2011,1,93.06666666666666,,408,0.0,3.3666666666666667,295,,0.0,,82.6
Innlandet,2011K2,2011,2,93.66666666666667,,691,0.0,3.6,263,,-1.2,,85.4
Innlandet,2011K3,2011,3,93.03333333333335,,921,0.0,3.5666666666666664,351,,4.6,,84.2
Innlandet,2011K4,2011,4,93.33333333333333,,209,0.0,3.6666666666666665,463,,1.4,,81.1
Innlandet,2012K1,2012,1,93.83333333333333,,241,0.0,3.3666666666666667,238,,3.6,,85.9
Innlandet,2012K2,2012,2,94.03333333333335,,206,0.0,3.4,279,,4.9,,89.1
Innlandet,2012K3,2012,3,93.36666666666667,,488,0.0,3.3666666666666667,368,,0.8,,88.4
Innlandet,2012K4,2012,4,94.46666666666665,,100,0.0,3.733333333333333,481,,1.8,,86.6
Innlandet,2013K1,2013,1,95.0,,50,0.0,3.8333333333333335,268,,-2.9,,87.5
Innlandet,2013K2,2013,2,95.86666666666667,,347,0.0,3.966666666666667,519,,2.8,,94.2
Innlandet,2013K3,2013,3,96.16666666666667,,589,0.0,3.933333333333333,316,,3.5,,93.2
Innlandet,2013K4,2013,4,96.63333333333333,1.5,294,0.0,4.0,467,,1.8,,87.3
Innlandet,2014K1,2014,1,97.0,1.5,492,0.0,3.6666666666666665,336,3.9600000000000004,3.8,,92.5
Innlandet,2014K2,2014,2,97.66666666666667,1.5,367,0.0,3.5,443,3.8166666666666664,-0.1,,96.9
Innlandet,2014K3,2014,3,98.23333333333333,1.5,740,0.0,3.933333333333333,346,3.75,2.0,,93.9
Innlandet,2014K4,2014,4,98.59999999999998,1.4166666666666667,108,0.0,3.966666666666667,430,3.5400000000000005,2.6,,94.1
Innlandet,2015K1,2015,1,98.89999999999999,1.25,9,0.0,4.5,585,3.1366666666666667,1.8,,98.5
Innlandet,2015K2,2015,2,99.83333333333333,1.1666666666666667,214,0.0,4.566666666666666,417,3.0533333333333332,2.7,,102.3
Innlandet,2015K3,2015,3,100.2,0.9166666666666666,125,0.0,4.733333333333333,461,2.8266666666666667,3.1,,100.4
Innlandet,2015K4,2015,4,101.06666666666666,0.75,1,0.0,4.8999999999999995,474,2.57,0.6,,98.9
Innlandet,2016K1,2016,1,102.03333333333335,0.6666666666666666,79,0.0,5.1000000000000005,362,2.51,1.7,,101.1
Innlandet,2016K2,2016,2,103.3,0.5,284,0.0,4.933333333333334,547,2.3833333333333333,2.1,,107.2
